,주소,단지명_공시가,동수,세대수,동명_공시가,지상층수,사용승인일
120018,서울특별시 서대문구 연희동 708-4,홍연,11,176,2동,5,19811217
120019,서울특별시 서대문구 연희동 708-4,홍연,11,176,3동,5,19811217
120020,서울특별시 서대문구 연희동 708-4,홍연,11,176,4동,5,19811217
120021,서울특별시 서대문구 연희동 708-4,홍연,11,176,77동,5,19811217
120022,서울특별시 서대문구 연희동 708-4,홍연,11,176,8동,3,19811217
120023,서울특별시 서대문구 연희동 708-4,홍연,11,176,9동,3,19811217
120069,서울특별시 마포구 망원동 504,시티,1,31,,11,20040511
120106,서울특별시 성북구 석관동 410,래미안아트리치,14,1091,101,16,20190228
120107,서울특별시 성북구 석관동 410,래미안아트리치,14,1091,102,18,20190228
120108,서울특별시 성북구 석관동 410,래미안아트리치,14,1091,103,18,20190228
120109,서울특별시 성북구 석관동 410,래미안아트리치,14,1091,104,16,20190228
120110,서울특별시 성북구 석관동 410,래미안아트리치,14,1091,105,19,20190228
120111,서울특별시 성북구 석관동 410,래미안아트리치,14,1091,106,23,20190228
120112,서울특별시 성북구 석관동 410,래미안아트리치,14,1091,107,19,20190228
120113,서울특별시 성북구 석관동 410,래미안아트리치,14,1091,108,19,20190228
120114,서울특별시 성북구 석관동 410,래미안아트리치,14,1091,109,18,20190228
120115,서울특별시 성북구 석관동 410,래미안아트리치,14,1091,110,23,20190228
120116,서울특별시 성북구 석관동 410,래미안아트리치,14,1091,111,19,20190228
120117,서울특별시 성북구 석관동 410,래미안아트리치,14,1091,112,18,20190228
120118,서울특별시 성북구 석관동 410,래미안아트리치,14,1091,113,18,20190228
120119,서울특별시 성북구 석관동 410,래미안아트리치,14,1091,114,16,20190228
120166,서울특별시 은평구 대조동 197-1,유진아이디움,1,92,,13,20191121
120209,서울특별시 은평구 신사동 372,응암역효성해링턴플레이스,6,380,106동,2,20190314
120231,서울특별시 구로구 오류동 241-2,비에이치수반애수목원아파트,1,29,,7,20190507
120244,서울특별시 성동구 하왕십리동 966-19,왕십리지음재,1,63,왕십리 지음재,10,20200716
120299,서울특별시 서대문구 홍제동 131-2,제니스,1,29,,9,20170327
120513,서울특별시 동대문구 장안동 364-7,스마트트라움,1,27,,13,20180911
120514,서울특별시 강서구 화곡동 922-17,우공아파트,1,24,,7,20180919
120529,서울특별시 성북구 길음동 1287-1,롯데캐슬골든힐스(길음뉴타운11단지),5,399,1101,21,20190507
120530,서울특별시 성북구 길음동 1287-1,롯데캐슬골든힐스(길음뉴타운11단지),5,399,1102,24,20190507
120531,서울특별시 성북구 길음동 1287-1,롯데캐슬골든힐스(길음뉴타운11단지),5,399,1103,21,20190507
120532,서울특별시 성북구 길음동 1287-1,롯데캐슬골든힐스(길음뉴타운11단지),5,399,1104,15,20190507
120533,서울특별시 성북구 길음동 1287-1,롯데캐슬골든힐스(길음뉴타운11단지),5,399,1105,13,20190507
120663,서울특별시 강남구 대치동 985,래미안대치하이스턴,5,354,201,16,19891206
120664,서울특별시 강남구 대치동 985,래미안대치하이스턴,5,354,202,13,19891206
120666,서울특별시 강남구 대치동 985,래미안대치하이스턴,5,354,203,16,19891206
120667,서울특별시 강남구 대치동 985,래미안대치하이스턴,5,354,205,13,19891206
120668,서울특별시 강남구 대치동 985,래미안대치하이스턴,5,354,206,13,19891206
120669,서울특별시 송파구 석촌동 224-2,서원파인뷰(101동),1,12,101,7,20031111
120732,서울특별시 용산구 한남동 828,한남아이파크애비뉴,1,280,,18,20170308
120741,서울특별시 서초구 서초동 1332-13,래미안서초에스티지,4,421,101동,33,20161223
120742,서울특별시 서초구 서초동 1332-13,래미안서초에스티지,4,421,102동,26,20161223
120743,서울특별시 서초구 서초동 1332-13,래미안서초에스티지,4,421,103동,32,20161223
120744,서울특별시 서초구 서초동 1332-13,래미안서초에스티지,4,421,104동,24,20161223
120773,서울특별시 강동구 상일동 521,고덕자이,19,1824,102,15,20210107
120778,서울특별시 강북구 번동 446-36,유경와이케이라이마,1,56,,15,20210608
120785,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,319,13,20200226
120786,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,320,25,20200226
120787,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,321,14,20200226
120788,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,322,14,20200226
120789,서울특별시 영등포구 신길동 4955,신길센트럴아이파크,6,612,101,28,20190228
120853,서울특별시 광진구 자양동 860,테라팰리스건대2차,2,78,101,6,20181224
120854,서울특별시 광진구 자양동 860,테라팰리스건대2차,2,78,102,17,20181224
120883,서울특별시 성동구 옥수동 528-1,옥수파크힐스117동~125동,9,758,117동,14,20161109
120884,서울특별시 성동구 옥수동 528-1,옥수파크힐스117동~125동,9,758,118동,15,20161109
120885,서울특별시 강서구 염창동 310,아네스트염창,1,299,,15,20190517
120921,서울특별시 강서구 화곡동 900-28,에스타워,1,18,,9,20170530
120922,서울특별시 강서구 화곡동 920-15,남광아파트,1,84,,15,20170407
120923,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1301동,15,20170410
120924,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1302동,16,20170410
120925,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1303동,16,20170410
120926,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1304동,13,20170410
120927,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1305동,15,20170410
120928,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1306동,16,20170410
120929,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1307동,16,20170410
120930,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1308동,16,20170410
120931,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1309동,15,20170410
120932,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1310동,16,20170410
120933,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1311동,16,20170410
120934,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1312동,16,20170410
120935,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1313동,16,20170410
120936,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1314동,16,20170410
120937,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1315동,16,20170410
120938,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1316동,14,20170410
120939,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1317동,16,20170410
120940,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1318동,16,20170410
120941,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1319동,16,20170410
120942,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1320동,14,20170410
120943,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1321동,16,20170410
120944,서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,22,1194,1322동,16,20170410
121090,서울특별시 은평구 신사동 372,응암역효성해링턴플레이스,6,380,101동,14,20190314
121091,서울특별시 은평구 신사동 372,응암역효성해링턴플레이스,6,380,102동,14,20190314
121092,서울특별시 은평구 신사동 372,응암역효성해링턴플레이스,6,380,103동,15,20190314
121093,서울특별시 은평구 신사동 372,응암역효성해링턴플레이스,6,380,104동,14,20190314
121094,서울특별시 은평구 신사동 372,응암역효성해링턴플레이스,6,380,105동,14,20190314
121095,서울특별시 은평구 갈현동 468-5,베로니스,1,40,,13,20170119
121096,서울특별시 마포구 용강동 508,e편한세상마포리버파크,9,547,101,20,20161013
121097,서울특별시 마포구 용강동 508,e편한세상마포리버파크,9,547,102,21,20161013
121098,서울특별시 마포구 용강동 508,e편한세상마포리버파크,9,547,103,21,20161013
121099,서울특별시 마포구 용강동 508,e편한세상마포리버파크,9,547,104,19,20161013
121100,서울특별시 마포구 용강동 508,e편한세상마포리버파크,9,547,105,17,20161013
121101,서울특별시 마포구 용강동 508,e편한세상마포리버파크,9,547,106,20,20161013
121102,서울특별시 마포구 용강동 508,e편한세상마포리버파크,9,547,107,16,20161013
121103,서울특별시 마포구 용강동 508,e편한세상마포리버파크,9,547,108,17,20161013
121104,서울특별시 마포구 용강동 508,e편한세상마포리버파크,9,547,109,12,20161013
121137,서울특별시 강동구 길동 477,이편한세상강동에코포레,6,366,101,21,20200414
121138,서울특별시 강동구 길동 477,이편한세상강동에코포레,6,366,102,21,20200414
121139,서울특별시 강동구 길동 477,이편한세상강동에코포레,6,366,103,21,20200414
121140,서울특별시 강동구 길동 477,이편한세상강동에코포레,6,366,104,21,20200414
121141,서울특별시 강동구 길동 477,이편한세상강동에코포레,6,366,105,21,20200414
121142,서울특별시 강동구 길동 477,이편한세상강동에코포레,6,366,106,19,20200414
121346,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,323,22,20200226
121347,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,324,13,20200226
121348,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,325,15,20200226
121349,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,326,32,20200226
121350,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,327,22,20200226
121351,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,328,22,20200226
121352,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,329,22,20200226
121353,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,330,22,20200226
121354,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,331,31,20200226
121355,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,332,15,20200226
121356,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,333,13,20200226
121357,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,334,21,20200226
121358,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,335,21,20200226
121359,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,336,9,20200226
121360,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,337,22,20200226
121361,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,338,30,20200226
121362,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,339,34,20200226
121363,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,340,20,20200226
121364,서울특별시 강동구 상일동 519,고덕아르테온,41,4066,341,15,20200226
121365,서울특별시 서대문구 충정로3가 480,더스타일하우스디센트럴,2,499,101동,26,20200117
121366,서울특별시 서대문구 충정로3가 480,더스타일하우스디센트럴,2,499,102동,26,20200117
121367,서울특별시 동대문구 답십리동 477-60,더헤이븐,1,28,,7,20200106
121368,서울특별시 서초구 서초동 1588-5,디아레나서초,2,90,101동,14,20200212
121369,서울특별시 서초구 서초동 1588-5,디아레나서초,2,90,102동,14,20200212
121370,서울특별시 서초구 서초동 1364-26,서초블리스아파트,1,23,,10,20200222
121371,서울특별시 구로구 항동 가-246,항동제일풍경채포레스트,4,345,701,17,20200227
121372,서울특별시 구로구 항동 가-246,항동제일풍경채포레스트,4,345,702,17,20200227
121373,서울특별시 구로구 항동 가-246,항동제일풍경채포레스트,4,345,703,17,20200227
121374,서울특별시 구로구 항동 가-246,항동제일풍경채포레스트,4,345,704,17,20200227
121439,서울특별시 금천구 시흥동 977-1,루체클래식,1,29,,7,20190604
121557,서울특별시 중랑구 신내동 826,우디안3단지,1,50,301동,5,20170904
121583,서울특별시 광진구 화양동 530,씨즈건대힐스,1,149,,10,20170929
121586,서울특별시 강동구 성내동 434-32,아미캐슬(434-32),1,15,,6,20170608
121587,서울특별시 서대문구 남가좌동 387,디엠씨엘가,1,288,101동,15,20170208
121588,서울특별시 성동구 금호동2가 1,신금호파크자이,9,958,101,16,20160420
121589,서울특별시 성동구 금호동2가 1,신금호파크자이,9,958,102,16,20160420
121590,서울특별시 성동구 금호동2가 1,신금호파크자이,9,958,103,19,20160420
121591,서울특별시 성동구 금호동2가 1,신금호파크자이,9,958,104,19,20160420
121592,서울특별시 성동구 금호동2가 1,신금호파크자이,9,958,105,19,20160420
121593,서울특별시 성동구 금호동2가 1,신금호파크자이,9,958,106,16,20160420
121594,서울특별시 성동구 금호동2가 1,신금호파크자이,9,958,107,19,20160420
121595,서울특별시 성동구 금호동2가 1,신금호파크자이,9,958,108,21,20160420
121596,서울특별시 성동구 금호동2가 1,신금호파크자이,9,958,109,20,20160420
121630,서울특별시 금천구 시흥동 995-8,골드리버,1,29,,13,20210105
121631,서울특별시 중구 오장동 139-7,오장동오팰리오,1,27,오장동 오팰리오,13,20210105
121632,서울특별시 강남구 일원동 742,디에이치포레센트,4,184,101,10,20210122
121633,서울특별시 강남구 일원동 742,디에이치포레센트,4,184,102,22,20210122
121634,서울특별시 강남구 일원동 742,디에이치포레센트,4,184,103,10,20210122
